mf_scheme_code,scheme_name_raw,fund_name_base,isin_growth,fund_house,scheme_category,scheme_type,sync_status,nav_rows,first_nav_date,last_nav_date
149570,Sundaram ELSS Tax Saver Fund Direct Plan Growth,Sundaram ELSS Tax Saver Fund Direct Plan Growth,INF173K01HZ7,Sundaram Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,1081,2022-01-03,2026-05-26
149601,Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Direct Plan - Growth Option,Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund),INF173K01FE6,Sundaram Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1081,2022-01-03,2026-05-26
149664,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),INF173K01GU0,Sundaram Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,1397,2022-01-01,2026-05-26
149669,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)-Direct Plan - Growth Option,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund),INF173K01FQ0,Sundaram Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,1081,2022-01-03,2026-05-26
149679,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Direct Plan - Growth Option,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund),INF173K01GZ9,Sundaram Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,1081,2022-01-03,2026-05-26
149717,Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option,Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund),INF173K01FI7,Sundaram Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,1081,2022-01-03,2026-05-26
149763,Invesco India Flexi Cap Fund - Direct Plan - Growth,Invesco India Flexi Cap Fund,INF205KA1494,Invesco Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,1050,2022-02-16,2026-05-26
149841,Kotak Manufacture in India Fund - Direct Plan Growth,Kotak Manufacture in India Fund - Direct Plan Growth,INF174KA1IF4,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1041,2022-03-02,2026-05-26
149882,SBI Multicap Fund- Direct Plan- Growth option,SBI Multicap Fund,INF200KA18E2,SBI Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,1040,2022-03-15,2026-05-26
150159,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS ELSS Tax Saver Fund,INF251K01HF3,Baroda BNP Paribas Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150187,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS LARGE CAP Fund,INF251K01HN7,Baroda BNP Paribas Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150206,BARODA BNP PARIBAS Conservative Hybrid Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS Conservative Hybrid Fund,INF251K01HR8,Baroda BNP Paribas Mutual Fund,Hybrid Scheme - Conservative Hybrid Fund,Open Ended Schemes,ok,1015,2022-03-14,2026-05-26
150212,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS Mid Cap Fund,INF251K01HQ0,Baroda BNP Paribas Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150251,BARODA BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,BARODA BNP PARIBAS ARBITRAGE FUND,INF251K01OT0,Baroda BNP Paribas Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150260,Baroda BNP Paribas Aggressive Hybrid Fund- DIRECT PLAN - GROWTH OPTION,Baroda BNP Paribas Aggressive Hybrid Fund,INF251K01OZ7,Baroda BNP Paribas Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150264,BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS Focused Fund,INF251K01PN0,Baroda BNP Paribas Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150266,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option,BARODA BNP PARIBAS India Consumption Fund,INF251K01PT7,Baroda BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1033,2022-03-14,2026-05-26
150310,ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth,ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth,INF109KC10C2,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,1010,2022-04-19,2026-05-26
150346,WhiteOak Capital Flexi Cap Fund Direct Plan-Growth,WhiteOak Capital Flexi Cap Fund,INF03VN01530,WhiteOak Capital Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,935,2022-08-03,2026-05-26
150367,NJ Arbitrage Fund - Direct Plan - Growth Option,NJ Arbitrage Fund,INF0J8L01065,NJ Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,936,2022-08-02,2026-05-26
150376,Edelweiss Focused Fund - Direct Plan - Growth,Edelweiss Focused Fund,INF754K01OP1,Edelweiss Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,936,2022-08-03,2026-05-26
150387,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option,Baroda BNP Paribas Flexi Cap Fund,INF251K01QZ2,Baroda BNP Paribas Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,924,2022-08-22,2026-05-26
150404,BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN,BANDHAN MIDCAP FUND,INF194KB1DJ2,Bandhan Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,933,2022-08-19,2026-05-26
150440,quant Large Cap Fund - Growth Option - Direct Plan,quant Large Cap Fund,INF966L01AT0,quant Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,929,2022-08-12,2026-05-26
150470,Mirae Asset Balanced Advantage Fund Direct Plan- Growth,Mirae Asset Balanced Advantage Fund,INF769K01IN6,Mirae Asset Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,929,2022-08-12,2026-05-26
150481,Franklin India Balanced Advantage Fund- Growth- Direct,Franklin India Balanced Advantage Fund- Growth- Direct,INF090I01WQ5,Franklin Templeton Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,913,2022-09-06,2026-05-26
150532,Tata Housing Opportunities Fund - Direct Plan - Growth,Tata Housing Opportunities Fund,INF277KA1497,Tata Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,911,2022-09-09,2026-05-26
150539,ICICI Prudential PSU Equity Fund - Direct Plan - Growth,ICICI Prudential PSU Equity Fund,INF109KC12I5,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,909,2022-09-13,2026-05-26
150571,Sundaram Flexicap Fund Direct Growth,Sundaram Flexicap Fund Direct Growth,INF903JA1LE2,Sundaram Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,913,2022-09-07,2026-05-26
150584,WhiteOak Capital Mid Cap Fund Direct Plan Growth,WhiteOak Capital Mid Cap Fund Direct Plan Growth,INF03VN01597,WhiteOak Capital Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,912,2022-09-08,2026-05-26
150587,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,INF03VN01621,WhiteOak Capital Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,886,2022-10-17,2026-05-26
150624,Kotak Business Cycle - Direct Plan - Growth,Kotak Business Cycle,INF174KA1JN6,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,893,2022-10-06,2026-05-26
150659,LIC MF Multi Cap Fund-Direct Plan-Growth,LIC MF Multi Cap Fund,INF767K01RK7,LIC Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,876,2022-11-02,2026-05-26
150685,ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth,ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND,INF109KC12K1,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,878,2022-10-31,2026-05-26
150716,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN,BANDHAN TRANSPORTATION AND LOGISTICS FUND,INF194KB1EB7,Bandhan Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,888,2022-10-27,2026-05-26
150797,WhiteOak Capital Large Cap Fund Direct Plan Growth,WhiteOak Capital Large Cap Fund Direct Plan Growth,INF03VN01696,WhiteOak Capital Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,855,2022-12-02,2026-05-26
150805,HDFC Business Cycle Fund - Growth Option - Direct Plan,HDFC Business Cycle Fund,INF179KC1DY9,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,857,2022-11-30,2026-05-26
150815,JM Midcap Fund (Direct) - Growth,JM Midcap Fund,INF192K01MV6,JM Financial Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,860,2022-11-25,2026-05-26
150817,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,Canara Robeco Mid Cap Fund,INF760K01KI1,Canara Robeco Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,853,2022-12-06,2026-05-26
150838,Samco ELSS Tax Saver Fund - Direct Plan - Growth Option,Samco ELSS Tax Saver Fund,INF0K1H01065,Samco Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,836,2022-12-29,2026-05-26
150858,Union Multicap Fund - Direct Plan - Growth Option,Union Multicap Fund,INF582M01IO7,Union Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,839,2022-12-26,2026-05-26
150865,Baroda BNP Paribas Multi Asset Fund - Direct Plan - Growth Option,Baroda BNP Paribas Multi Asset Fund,INF251K01RF2,Baroda BNP Paribas Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,839,2022-12-26,2026-05-26
150915,Mahindra Manulife Small Cap Fund - Direct Plan - Growth,Mahindra Manulife Small Cap Fund,INF174V01BK7,Mahindra Manulife Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,847,2022-12-14,2026-05-26
151036,HSBC Midcap Fund - Direct Growth,HSBC Midcap Fund - Direct Growth,INF917K01FZ1,HSBC Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151040,HSBC Infrastructure Fund - Direct Growth,HSBC Infrastructure Fund - Direct Growth,INF917K01FW8,HSBC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151060,HSBC Equity Savings Fund - Direct Growth,HSBC Equity Savings Fund - Direct Growth,INF917K01GE4,HSBC Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151078,HSBC ELSS Tax saver Fund - Direct Growth,HSBC ELSS Tax saver Fund - Direct Growth,INF917K01GP0,HSBC Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151113,HSBC Value Fund - Direct Growth,HSBC Value Fund - Direct Growth,INF917K01HD4,HSBC Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151122,HSBC Aggressive Hybrid Fund - Direct Growth,HSBC Aggressive Hybrid Fund - Direct Growth,INF917K01LE4,HSBC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151129,HSBC Balanced Advantage Fund - Direct Growth,HSBC Balanced Advantage Fund - Direct Growth,INF917K01IN1,HSBC Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151130,HSBC Small Cap Fund - Direct Growth,HSBC Small Cap Fund - Direct Growth,INF917K01QA1,HSBC Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151138,HSBC Arbitrage Fund - Direct Growth,HSBC Arbitrage Fund - Direct Growth,INF917K01QR5,HSBC Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151142,HSBC Business Cycles Fund - Direct Growth,HSBC Business Cycles Fund - Direct Growth,INF917K01RI2,HSBC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,859,2022-11-28,2026-05-26
151165,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - Growth,360 ONE ELSS Tax Saver Nifty 50 Index Fund,INF579M01AN2,360 ONE Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,834,2023-01-02,2026-05-26
151232,Tata Multicap Fund - Direct Plan - Growth,Tata Multicap Fund,INF277KA1679,Tata Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,807,2023-02-09,2026-05-26
151267,WhiteOak Capital Balanced Advantage Fund Direct Plan Growth,WhiteOak Capital Balanced Advantage Fund Direct Plan Growth,INF03VN01738,WhiteOak Capital Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,805,2023-02-13,2026-05-26
151290,HSBC Multi Cap Fund - Direct - Growth,HSBC Multi Cap Fund,INF336L01QN5,HSBC Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,811,2023-02-03,2026-05-26
151307,Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth,Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth,INF209KB15R9,Aditya Birla Sun Life Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,812,2023-02-02,2026-05-26
151368,Axis Business Cycles Fund - Direct Plan - Growth,Axis Business Cycles Fund,INF846K016N4,Axis Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,802,2023-02-27,2026-05-26
151379,ITI Flexi Cap Fund- Direct Plan- Growth,ITI Flexi Cap Fund,INF00XX01CO7,ITI Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,797,2023-02-22,2026-05-26
151384,Kotak Banking & Financial Services Fund - Direct Plan - Growth,Kotak Banking & Financial Services Fund,INF174KA1MD1,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,790,2023-03-06,2026-05-26
151412,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,Mirae Asset Flexi Cap Fund,INF769K01JJ2,Mirae Asset Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,795,2023-02-27,2026-05-26
151443,Bank of India Multi Cap Fund Direct Plan - Growth,Bank of India Multi Cap Fund,INF761K01FR0,Bank of India Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,790,2023-03-06,2026-05-26
151458,HDFC MNC Fund - Growth Option - Direct Plan,HDFC MNC Fund,INF179KC1FC0,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,788,2023-03-09,2026-05-26
151471,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH,INF959L01GR6,Navi Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,781,2023-03-21,2026-05-26
151580,ICICI Prudential Innovation Fund - Direct Plan - Growth,ICICI Prudential Innovation Fund,INF109KC12T2,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,754,2023-05-02,2026-05-26
151611,NJ ELSS Tax Saver Scheme Direct Growth,NJ ELSS Tax Saver Scheme Direct Growth,INF0J8L01115,NJ Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,721,2023-06-19,2026-05-26
151713,quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan,quant Dynamic Asset Allocation Fund,INF966L01BL5,quant Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,766,2023-04-13,2026-05-26
151745,WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth,WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth,INF03VN01761,WhiteOak Capital Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,728,2023-05-22,2026-05-26
151750,HDFC Defence Fund - Growth Option - Direct Plan,HDFC Defence Fund,INF179KC1GI5,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,732,2023-06-02,2026-05-26
151753,Samco Active Momentum Fund - Direct Plan - Growth Option,Samco Active Momentum Fund,INF0K1H01081,Samco Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,705,2023-07-12,2026-05-26
151755,Baroda BNP Paribas Value Fund - Direct Plan - Growth option,Baroda BNP Paribas Value Fund,INF251K01SD5,Baroda BNP Paribas Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,727,2023-06-09,2026-05-26
151757,quant Business Cycle Fund - Growth Option - Direct Plan,quant Business Cycle Fund,INF966L01BR2,quant Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,734,2023-05-31,2026-05-26
151777,ITI Focused Fund - Direct Plan - Growth,ITI Focused Fund,INF00XX01CS8,ITI Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,718,2023-06-21,2026-05-26
151791,quant BFSI Fund - Growth Option - Direct Plan,quant BFSI Fund,INF966L01BX0,quant Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,719,2023-06-21,2026-05-26
151792,Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth,Edelweiss Multi Asset Allocation Fund,INF754K01RS8,Edelweiss Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,704,2023-06-26,2026-05-26
151796,360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH,360 ONE FLEXICAP FUND,INF579M01AS1,360 ONE Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,709,2023-07-06,2026-05-26
151804,HDFC Consumption Fund - Growth Option - Direct Plan,HDFC Consumption Fund,INF179KC1GO3,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,705,2023-07-12,2026-05-26
151810,Mirae Asset Multicap Fund - Direct Plan - Growth,Mirae Asset Multicap Fund,INF769K01KK8,Mirae Asset Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,677,2023-08-22,2026-05-26
151816,BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,BANDHAN FINANCIAL SERVICES FUND,INF194KB1GB2,Bandhan Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,700,2023-07-31,2026-05-26
151824,Canara Robeco Multi Cap Fund - Direct Plan - Growth Option,Canara Robeco Multi Cap Fund,INF760K01KO9,Canara Robeco Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,690,2023-08-02,2026-05-26
151833,Bajaj Finserv Liquid Fund - Direct Plan - Growth,Bajaj Finserv Liquid Fund,INF0QA701011,Bajaj Finserv Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,869,2023-07-05,2026-05-26
151853,quant Healthcare Fund - Growth Option - Direct Plan,quant Healthcare Fund,INF966L01CD0,quant Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,701,2023-07-18,2026-05-26
151881,Kotak Quant Fund - Direct Plan - Growth Option,Kotak Quant Fund,INF174KA1OL0,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,686,2023-08-08,2026-05-26
151885,UTI Balanced Advantage Fund - Direct Plan - Growth Option,UTI Balanced Advantage Fund,INF789F1AYV3,UTI Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,680,2023-08-17,2026-05-26
151895,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,Bajaj Finserv Flexi Cap Fund,INF0QA701342,Bajaj Finserv Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,681,2023-08-16,2026-05-26
151901,HDFC Transportation and Logistics Fund - Growth Option - Direct Plan,HDFC Transportation and Logistics Fund,INF179KC1GU0,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,680,2023-08-17,2026-05-26
151905,Union Innovation & Opportunities Fund - Direct Plan - Growth Option,Union Innovation & Opportunities Fund,INF582M01JE6,Union Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,661,2023-09-13,2026-05-26
151916,quant Manufacturing Fund - Growth Option - Direct Plan,quant Manufacturing Fund,INF966L01CJ7,quant Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,681,2023-08-16,2026-05-26
151917,NJ Flexi Cap Fund - Direct Plan - Growth Option,NJ Flexi Cap Fund,INF0J8L01156,NJ Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,666,2023-09-06,2026-05-26
151952,LIC MF Equity Savings Fund-Direct Plan-Growth,LIC MF Equity Savings Fund,INF397L01AZ5,LIC Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
152002,LIC MF Mid Cap Fund-Direct Plan-Growth,LIC MF Mid Cap Fund,INF397L01JK8,LIC Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
152004,LIC MF Small Cap Fund-Direct Plan-Growth,LIC MF Small Cap Fund,INF397L01JS1,LIC Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
152010,LIC MF Focused Fund-Direct Plan-Growth,LIC MF Focused Fund,INF397L01KA7,LIC Mutual Fund,Equity Scheme - Focused Fund,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
152018,LIC MF Value Fund-Direct Plan-Growth,LIC MF Value Fund,INF397L01KU5,LIC Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
152024,LIC MF Healthcare Fund-Direct Plan-Growth,LIC MF Healthcare Fund,INF397L01LK4,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,692,2023-07-31,2026-05-26
